date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,vol_ma5,vol_ma10,vol_ma20,turnover_rate
2020-08-03,1686.88,1696.58,1668.0,1660.0,34661.14,-10.18,-0.61,1673.636,1660.811,1679.642,43875.77,45241.03,50266.8,0.28
2020-07-31,1685.0,1705.0,1678.18,1646.0,40684.74,-1.82,-0.11,1664.546,1657.707,1676.242,44701.18,46302.95,51124.84,0.32
2020-07-30,1671.2,1700.59,1680.0,1670.5,38373.04,8.0,0.48,1647.97,1654.694,1669.422,52314.63,48824.68,50846.9,0.31
2020-07-29,1690.0,1690.0,1672.0,1633.0,50748.43,2.0,0.12,1647.17,1648.094,1662.622,51504.13,55211.59,51222.43,0.4
2020-07-28,1630.0,1680.0,1670.0,1630.0,54911.52,47.45,2.92,1648.386,1656.147,1653.736,49194.69,54208.05,50619.13,0.44
2020-07-27,1616.01,1629.8,1622.55,1600.0,38788.17,27.25,1.71,1647.986,1665.347,1643.38,46606.28,53326.24,48995.87,0.31
2020-07-24,1654.85,1666.0,1595.3,1585.0,78752.01,-80.7,-4.82,1650.868,1681.291,1635.411,47904.71,55520.14,48460.49,0.63
2020-07-23,1672.0,1691.0,1676.0,1650.0,34320.52,-2.08,-0.12,1661.418,1693.146,1628.646,45334.72,51354.99,45779.84,0.27
2020-07-22,1658.0,1710.0,1678.08,1658.0,39201.21,10.08,0.6,1649.018,1696.146,1618.571,58919.06,51426.26,45760.52,0.31
2020-07-21,1646.64,1702.8,1668.0,1630.99,41969.5,31.04,1.9,1663.908,1696.472,1606.617,59221.4,52823.14,44962.81,0.33
2020-07-20,1652.5,1663.99,1636.96,1588.88,45280.33,-11.09,-0.67,1682.708,1698.472,1595.209,60046.21,55292.58,44812.25,0.36
2020-07-17,1620.0,1672.59,1648.05,1620.0,65902.06,34.05,2.11,1711.714,1694.776,1584.011,63135.57,55946.74,43598.76,0.52
2020-07-16,1729.91,1729.91,1614.0,1600.0,102242.19,-138.53,-7.91,1724.874,1684.15,1571.859,57375.25,52869.12,41276.31,0.81
2020-07-15,1744.88,1782.6,1752.53,1744.71,40712.94,-9.47,-0.54,1743.274,1677.15,1561.353,43933.46,47233.27,37624.53,0.32
2020-07-14,1781.99,1782.03,1762.0,1748.4,46093.51,-19.99,-1.12,1729.036,1651.324,1542.876,46424.87,47030.22,37319.66,0.37
2020-07-13,1714.68,1787.0,1781.99,1714.68,60727.16,68.14,3.98,1714.236,1621.412,1525.595,50538.95,44665.49,36436.35,0.48
2020-07-10,1689.0,1736.6,1713.85,1688.94,37100.44,7.85,0.46,1677.838,1589.53,1506.518,48757.91,41400.83,34935.58,0.3
2020-07-09,1691.0,1712.0,1706.0,1682.0,35033.24,24.66,1.47,1643.426,1564.146,1492.009,48362.98,40204.69,34215.59,0.28
2020-07-08,1680.0,1719.0,1681.34,1660.0,53169.98,-6.66,-0.4,1611.026,1540.996,1477.536,50533.08,40094.79,33594.53,0.42
2020-07-07,1603.09,1744.82,1688.0,1601.0,66663.93,88.0,5.5,1573.612,1516.762,1463.774,47635.58,37102.49,32401.05,0.53
2020-07-06,1538.0,1616.0,1600.0,1531.81,51821.96,58.21,3.77,1528.588,1491.946,1450.624,38792.02,34331.93,29985.21,0.41
2020-07-03,1550.0,1552.5,1541.79,1516.88,35125.81,-2.21,-0.14,1501.222,1473.246,1441.024,34043.75,31250.78,28295.98,0.28
2020-07-02,1499.0,1550.9,1544.0,1495.0,45883.72,49.73,3.33,1484.866,1459.567,1433.899,32046.39,29683.5,27717.56,0.37
2020-07-01,1468.0,1506.1,1494.27,1464.02,38682.49,31.39,2.15,1470.966,1445.555,1427.235,29656.5,28015.79,26721.38,0.31
2020-06-30,1463.12,1468.98,1462.88,1455.12,22446.14,-0.29,-0.02,1459.912,1434.428,1423.496,26569.4,27609.09,26561.24,0.18
2020-06-29,1448.0,1466.0,1463.17,1437.01,28080.61,3.16,0.22,1455.304,1429.777,1418.682,29871.84,28207.21,26961.15,0.22
2020-06-24,1463.6,1465.71,1460.01,1445.0,25138.99,2.53,0.17,1445.27,1423.506,1412.724,28457.8,28470.32,26881.41,0.2
2020-06-23,1435.0,1482.0,1474.5,1433.52,33934.26,35.5,2.47,1434.268,1419.871,1406.623,27320.61,28226.5,26963.34,0.27
2020-06-22,1435.1,1443.89,1439.0,1433.2,23247.0,-0.84,-0.06,1420.144,1414.076,1400.798,26375.09,27094.26,26390.13,0.19
2020-06-19,1420.0,1445.2,1439.84,1415.1,38958.33,26.84,1.9,1408.944,1410.786,1396.993,28648.77,27699.61,26805.83,0.31
2020-06-18,1404.9,1413.2,1413.0,1400.1,21010.41,8.0,0.57,1404.25,1409.302,1391.411,26542.59,25638.48,26579.29,0.17
2020-06-17,1411.86,1411.9,1405.0,1395.02,19453.07,1.12,0.08,1401.742,1408.801,1389.066,28482.85,25341.18,26681.35,0.15
2020-06-16,1398.5,1414.0,1403.88,1393.13,29206.64,20.88,1.51,1405.474,1408.231,1386.366,29132.38,25751.61,26767.86,0.23
2020-06-15,1402.0,1411.6,1383.0,1381.0,34615.41,-33.37,-2.36,1408.008,1408.914,1383.478,27813.44,25426.96,26546.9,0.28
2020-06-12,1387.17,1416.37,1416.37,1383.31,28427.42,15.91,1.14,1412.628,1412.564,1381.638,26750.45,25513.39,26534.24,0.23
2020-06-11,1411.01,1417.99,1400.46,1396.99,30711.71,-23.2,-1.63,1414.354,1407.587,1376.47,24734.37,25715.09,26432.77,0.24
2020-06-10,1425.0,1433.33,1423.66,1417.0,22700.74,7.11,0.5,1415.86,1401.941,1372.776,22199.51,25292.51,25825.93,0.18
2020-06-09,1408.0,1425.0,1416.55,1400.68,22611.91,10.45,0.74,1410.988,1393.375,1368.391,22370.84,25700.17,25791.61,0.18
2020-06-08,1425.0,1435.0,1406.1,1402.01,29300.45,-18.9,-1.33,1409.82,1387.52,1364.213,23040.48,25686.0,25647.11,0.23
2020-06-05,1405.25,1428.88,1425.0,1401.08,18347.06,17.01,1.21,1412.5,1383.2,1360.059,24276.34,25912.06,25365.64,0.15
2020-06-04,1396.0,1411.0,1407.99,1396.0,18037.41,8.69,0.62,1400.82,1373.52,1354.539,26695.8,27520.1,25902.22,0.14
2020-06-03,1415.0,1417.5,1399.3,1395.77,23557.36,-11.41,-0.81,1388.022,1369.331,1349.74,28385.5,28021.51,26397.09,0.19
2020-06-02,1416.01,1427.9,1410.71,1406.66,25960.1,-8.79,-0.62,1375.762,1364.501,1344.775,29029.51,27784.12,27010.96,0.21
2020-06-01,1381.0,1420.1,1419.5,1381.0,35479.76,52.9,3.87,1365.22,1358.041,1337.524,28331.52,27666.85,26946.0,0.28
2020-05-29,1332.1,1369.98,1366.6,1332.1,30444.35,22.6,1.68,1353.9,1350.712,1330.294,27547.77,27555.09,26344.22,0.24
2020-05-28,1337.97,1346.94,1344.0,1321.13,26485.91,6.0,0.45,1346.22,1345.352,1325.921,28344.39,27150.46,26555.09,0.21
2020-05-27,1359.0,1360.0,1338.0,1333.0,26777.41,-20.0,-1.47,1350.64,1343.611,1322.521,27657.53,26359.36,26525.99,0.21
2020-05-26,1369.88,1369.95,1358.0,1355.0,22470.19,-4.9,-0.36,1353.24,1343.406,1318.149,26538.73,25883.05,26143.24,0.18
2020-05-25,1330.0,1366.58,1362.9,1321.0,31561.0,34.7,2.61,1350.862,1340.906,1312.862,27002.18,25608.21,26364.66,0.25
2020-05-22,1366.0,1366.1,1328.2,1322.88,34427.46,-37.9,-2.77,1347.524,1336.917,1306.942,27562.4,24819.23,26988.35,0.27
2020-05-21,1355.0,1371.96,1366.1,1352.86,23051.58,15.1,1.12,1344.484,1335.558,1300.532,25956.53,24284.35,26728.18,0.18
2020-05-20,1346.11,1359.18,1351.0,1336.81,21183.4,4.89,0.36,1336.582,1330.148,1293.592,25061.19,24772.67,26787.54,0.17
2020-05-19,1364.0,1364.0,1346.11,1338.0,24787.46,-0.1,-0.01,1333.572,1325.048,1287.342,25227.38,26237.81,27640.65,0.2
2020-05-18,1306.0,1351.5,1346.21,1305.13,34362.11,33.21,2.53,1330.95,1317.007,1279.891,24214.25,26225.15,27487.67,0.27
2020-05-15,1329.0,1333.5,1313.0,1301.88,26398.08,-13.59,-1.02,1326.31,1309.876,1272.061,22076.06,25133.35,27236.18,0.21
2020-05-14,1330.0,1334.88,1326.59,1325.11,18574.92,-9.36,-0.7,1326.632,1306.489,1265.666,22612.18,25959.73,27756.25,0.15
2020-05-13,1333.0,1337.99,1335.95,1322.88,22014.31,2.95,0.22,1323.714,1301.43,1257.451,24484.15,26692.63,27626.58,0.18
2020-05-12,1318.0,1334.99,1333.0,1316.0,19721.81,9.99,0.76,1316.524,1292.891,1248.904,27248.25,26403.44,27916.08,0.16
2020-05-11,1320.0,1335.0,1323.01,1313.67,23671.19,8.4,0.64,1303.064,1284.817,1240.179,28236.06,27121.11,28070.84,0.19
2020-05-08,1317.0,1338.0,1314.61,1308.51,29078.68,2.61,0.2,1293.442,1276.966,1232.016,28190.63,29157.46,28098.5,0.23
2020-05-07,1299.4,1314.99,1312.0,1293.0,27934.74,12.0,0.92,1286.346,1265.505,1224.283,29307.28,29172.02,28818.96,0.22
2020-05-06,1251.0,1300.0,1300.0,1250.0,35834.81,34.3,2.71,1279.146,1257.035,1215.673,28901.11,28802.41,28803.11,0.29
2020-04-30,1271.0,1285.01,1265.7,1258.88,24660.87,-9.2,-0.72,1269.258,1249.635,1207.923,25558.63,29043.49,29271.65,0.2
2020-04-29,1277.8,1288.1,1274.9,1258.0,23444.06,-4.23,-0.33,1266.57,1242.775,1199.788,26006.16,28750.18,29698.87,0.19
2020-04-28,1285.31,1299.94,1279.13,1271.88,34661.9,3.13,0.24,1260.49,1234.245,1191.593,30124.29,29339.0,30925.89,0.28
2020-04-27,1257.0,1278.17,1276.0,1250.96,25903.91,25.44,2.03,1244.664,1224.842,1181.236,29036.75,29552.77,30727.16,0.21
2020-04-24,1248.0,1259.89,1250.56,1235.18,19122.4,-1.7,-0.14,1234.924,1213.472,1171.211,28703.7,28560.52,31245.02,0.15
2020-04-23,1250.0,1265.68,1252.26,1247.77,26898.51,7.76,0.62,1230.012,1204.916,1161.929,32528.36,29428.72,31791.33,0.21
2020-04-22,1206.0,1249.5,1244.5,1202.22,44034.73,44.5,3.71,1218.98,1195.54,1153.321,31494.2,29020.56,32298.84,0.35
2020-04-21,1221.02,1223.99,1200.0,1193.0,29224.22,-27.3,-2.22,1208.0,1187.066,1143.896,28553.72,27039.53,32429.65,0.23
2020-04-20,1221.0,1231.5,1227.3,1216.8,24238.64,1.3,0.11,1205.02,1183.061,1134.846,30068.78,28465.91,33392.04,0.19
2020-04-17,1210.0,1234.56,1226.0,1205.01,38245.69,28.9,2.41,1192.02,1174.31,1125.245,28417.35,28803.81,35187.07,0.3
2020-04-16,1192.97,1197.1,1197.1,1184.1,21727.74,7.5,0.63,1179.82,1166.21,1113.745,26329.08,29499.8,38388.04,0.17
2020-04-15,1192.0,1203.99,1189.6,1187.1,29332.29,4.5,0.38,1172.1,1156.8,1104.29,26546.92,30647.56,40974.65,0.23
2020-04-14,1176.0,1191.55,1185.1,1166.0,36799.55,22.8,1.96,1166.132,1148.94,1097.065,25525.35,32512.77,43475.99,0.29
2020-04-13,1165.0,1169.98,1162.3,1148.5,15981.47,-2.7,-0.23,1161.102,1137.63,1091.16,26863.04,31901.56,44197.64,0.13
2020-04-10,1157.88,1181.5,1165.0,1153.5,27804.34,6.5,0.56,1156.6,1128.95,1088.646,29190.27,33929.52,47192.83,0.22
2020-04-09,1166.0,1169.0,1158.5,1147.96,22816.97,-1.26,-0.11,1152.6,1118.942,1087.321,32670.52,34153.94,47634.14,0.18
2020-04-08,1152.0,1166.31,1159.76,1152.0,24224.42,-0.19,-0.02,1141.5,1111.102,1087.322,34748.2,35577.11,48270.67,0.19
2020-04-07,1161.95,1166.5,1159.95,1148.89,43488.0,20.16,1.77,1131.748,1100.726,1087.134,39500.19,37819.77,49962.6,0.35
2020-04-03,1139.03,1147.96,1139.79,1131.98,27617.61,-5.21,-0.46,1114.158,1086.631,1084.837,36940.07,38318.18,49958.4,0.22
2020-04-02,1104.0,1145.0,1145.0,1103.88,45205.61,42.0,3.81,1101.3,1076.18,1085.623,38668.77,41570.33,50109.57,0.36
2020-04-01,1117.0,1129.0,1103.0,1103.0,33205.35,-8.0,-0.72,1085.284,1061.28,1086.923,35637.36,47276.28,50970.62,0.26
2020-03-31,1082.0,1115.0,1111.0,1081.8,47984.37,39.0,3.64,1080.704,1051.779,1088.219,36406.02,51301.73,52000.0,0.38
2020-03-30,1060.25,1077.0,1072.0,1057.0,30687.41,-3.5,-0.33,1069.704,1045.189,1088.319,36139.34,54439.21,52113.29,0.24
2020-03-27,1085.0,1092.0,1075.5,1075.01,36261.12,10.58,0.99,1059.104,1044.689,1089.019,39696.28,56493.72,52962.07,0.29
2020-03-26,1073.33,1091.2,1064.92,1062.0,30048.56,-15.18,-1.41,1051.06,1048.342,1088.094,44471.89,60456.14,53646.34,0.24
2020-03-25,1087.98,1091.36,1080.1,1074.2,37048.66,24.1,2.28,1037.276,1055.7,1089.218,58915.2,61114.35,53868.83,0.29
2020-03-24,1043.0,1058.88,1056.0,1035.0,46650.96,37.0,3.63,1022.854,1063.542,1088.898,66197.44,60964.24,54194.44,0.37
2020-03-23,1000.0,1035.28,1019.0,991.52,48472.1,-16.28,-1.57,1020.674,1073.542,1089.838,72739.07,62105.43,53781.18,0.39
2020-03-20,1011.0,1043.0,1035.28,1011.0,60139.19,39.28,3.94,1030.274,1083.043,1093.247,73291.16,61598.63,53290.09,0.48
2020-03-19,993.99,1015.0,996.0,960.1,102265.07,-11.99,-1.19,1045.624,1095.065,1097.127,76440.38,58648.81,51730.13,0.81
2020-03-18,1040.0,1060.0,1007.99,1007.99,73459.88,-37.11,-3.55,1074.124,1112.565,1103.227,63313.5,54664.95,48957.01,0.58
2020-03-17,1055.0,1078.0,1045.1,1011.12,79359.12,-21.9,-2.05,1104.23,1124.658,1107.653,55731.03,52698.26,47136.59,0.63
2020-03-16,1103.98,1107.95,1067.0,1062.0,51232.54,-45.03,-4.05,1126.41,1131.448,1109.598,51471.8,49787.37,44501.88,0.41
2020-03-13,1090.0,1128.98,1112.03,1080.0,75885.31,-26.47,-2.33,1135.812,1133.349,1110.939,49906.11,49430.42,43291.67,0.6
2020-03-12,1141.22,1153.0,1138.5,1125.1,36630.63,-20.02,-1.73,1144.506,1127.846,1109.737,40857.24,46836.54,40661.78,0.29
2020-03-11,1155.5,1169.58,1158.52,1141.0,35547.57,2.52,0.22,1151.006,1122.735,1107.362,46016.41,46623.31,40348.12,0.28
2020-03-10,1113.0,1168.0,1156.0,1113.0,58062.93,41.99,3.77,1145.086,1114.253,1104.3,49665.49,47424.65,39977.01,0.46
2020-03-09,1135.0,1135.0,1114.01,1111.31,43404.09,-41.49,-3.59,1136.486,1106.134,1101.4,48102.94,45456.92,39469.76,0.35
2020-03-06,1163.0,1176.0,1155.5,1151.98,30641.0,-15.5,-1.32,1130.886,1103.451,1099.024,48954.73,44981.54,38826.23,0.24
2020-03-05,1136.31,1174.99,1171.0,1130.56,62426.45,42.08,3.73,1111.186,1099.189,1095.049,52815.84,44811.45,38858.11,0.5
2020-03-04,1125.0,1139.0,1128.92,1116.24,53792.99,15.92,1.43,1094.464,1093.889,1090.049,47230.21,43249.07,38095.35,0.43
2020-03-03,1098.0,1118.88,1113.0,1098.0,50250.15,26.99,2.48,1083.42,1090.647,1086.102,45183.8,41574.92,37776.61,0.4
2020-03-02,1050.11,1096.55,1086.01,1050.01,47663.04,29.01,2.75,1075.782,1087.747,1082.353,42810.9,39216.4,38395.31,0.38
2020-02-28,1070.3,1082.0,1057.0,1049.97,49946.57,-30.39,-2.79,1076.016,1088.528,1078.248,41008.36,37152.92,42184.31,0.4
2020-02-27,1076.0,1094.99,1087.39,1076.0,34498.29,13.69,1.27,1087.192,1091.628,1078.038,36807.06,34487.02,42360.4,0.27
2020-02-26,1062.0,1084.0,1073.7,1055.0,43560.97,-1.11,-0.1,1093.314,1091.989,1077.444,39267.93,34072.93,42445.49,0.35
2020-02-25,1078.0,1082.09,1074.81,1067.88,38385.62,-12.37,-1.14,1097.874,1094.346,1077.524,37966.03,32529.37,41911.14,0.31
2020-02-24,1105.5,1110.0,1087.18,1085.5,38650.36,-25.7,-2.31,1099.712,1096.665,1078.334,35621.9,33482.6,41761.42,0.31
2020-02-21,1111.46,1123.54,1112.88,1110.01,28940.08,-5.12,-0.46,1101.04,1094.596,1079.35,33297.47,32670.91,41002.54,0.23
2020-02-20,1096.7,1124.0,1118.0,1095.41,46802.62,21.5,1.96,1096.064,1090.908,1079.056,32166.97,32904.77,40715.12,0.37
2020-02-19,1085.0,1101.5,1096.5,1078.0,37051.47,12.5,1.15,1090.664,1086.208,1078.762,28877.92,32941.63,39676.45,0.29
2020-02-18,1090.01,1096.88,1084.0,1083.0,26664.96,-9.82,-0.9,1090.818,1081.557,1079.307,27092.71,33978.31,39581.11,0.21
2020-02-17,1082.5,1096.19,1093.82,1082.4,27028.22,5.82,0.54,1093.618,1076.958,1081.321,31343.31,37574.23,40173.65,0.22
2020-02-14,1090.45,1093.51,1088.0,1083.11,23287.6,-3.0,-0.28,1088.152,1067.968,1082.255,32044.35,47215.7,40621.03,0.19
2020-02-13,1098.0,1113.89,1091.0,1088.01,30357.36,-6.27,-0.57,1085.752,1064.448,1082.99,33642.57,50233.78,41326.94,0.24
2020-02-12,1089.0,1098.79,1097.27,1085.88,28125.43,-0.73,-0.07,1081.752,1062.899,1082.847,37005.34,50818.05,41059.49,0.22
2020-02-11,1063.0,1099.68,1098.0,1062.8,47917.93,31.51,2.96,1072.296,1060.702,1082.71,40863.9,51292.91,42045.89,0.38
2020-02-10,1062.0,1074.6,1066.49,1057.2,30533.42,-9.51,-0.88,1060.298,1060.002,1081.709,43805.15,50040.25,42820.74,0.24
2020-02-07,1070.01,1077.0,1076.0,1061.02,31278.71,5.0,0.47,1047.784,1064.103,1082.313,62387.04,49334.18,47810.0,0.25
2020-02-06,1059.43,1075.0,1071.0,1052.02,47171.21,21.01,2.0,1043.144,1067.203,1085.013,66824.99,48525.47,53651.03,0.38
2020-02-05,1050.0,1054.0,1049.99,1033.03,47418.24,11.98,1.15,1044.046,1071.316,1090.613,64630.75,46411.26,52421.91,0.38
2020-02-04,1015.0,1057.0,1038.01,1011.01,62624.18,34.09,3.4,1049.108,1077.057,1097.403,61721.92,45183.9,52089.03,0.5
2020-02-03,985.0,1010.68,1003.92,980.0,123442.88,-48.88,-4.64,1059.706,1085.683,1103.653,56275.34,42773.06,51311.13,0.98
2020-01-23,1076.0,1076.0,1052.8,1037.0,53468.43,-22.71,-2.11,1080.422,1096.541,1110.212,36281.31,34026.36,46282.85,0.43
2020-01-22,1070.0,1084.0,1075.51,1055.38,36200.04,0.21,0.02,1091.262,1101.531,1114.257,30225.96,32420.1,44824.73,0.29
2020-01-21,1081.0,1087.0,1075.3,1072.3,32874.05,-15.7,-1.44,1098.586,1102.794,1117.881,28191.77,31300.93,43605.88,0.26
2020-01-20,1111.86,1111.86,1091.0,1082.0,35391.3,-16.5,-1.49,1105.006,1104.717,1121.581,28645.89,32798.88,43258.14,0.28
2020-01-17,1110.0,1112.78,1107.5,1101.01,23472.75,0.5,0.04,1111.66,1103.416,1124.346,29270.78,35601.23,42666.77,0.19
2020-01-16,1118.87,1118.87,1107.0,1102.58,23191.65,-5.13,-0.46,1112.66,1100.522,1126.841,31771.41,46285.83,42470.74,0.18
2020-01-15,1109.01,1121.6,1112.13,1105.0,26029.11,4.73,0.43,1111.8,1102.822,1129.891,34614.25,58776.58,42293.17,0.21
2020-01-14,1124.2,1124.89,1107.4,1103.0,35144.65,-16.87,-1.5,1107.002,1109.909,1132.784,34410.08,58432.55,43122.56,0.28
2020-01-13,1112.5,1129.2,1124.27,1112.0,38515.75,11.77,1.06,1104.428,1117.749,1134.81,36951.87,58994.15,42912.15,0.31
2020-01-10,1109.0,1115.99,1112.5,1102.5,35975.87,9.8,0.89,1095.172,1121.622,1136.746,41931.67,59849.21,42486.39,0.29
2020-01-09,1094.0,1105.39,1102.7,1090.0,37405.87,14.56,1.34,1088.384,1123.882,1137.971,60800.25,58539.35,42158.05,0.3
2020-01-08,1085.05,1095.5,1088.14,1082.58,25008.25,-6.39,-0.58,1093.844,1126.982,1140.785,82938.91,57229.36,41016.16,0.2
2020-01-07,1077.5,1099.0,1094.53,1076.4,47853.59,16.54,1.53,1112.816,1132.968,1144.598,82455.02,55910.84,40520.08,0.38
2020-01-06,1070.86,1092.9,1077.99,1067.3,63414.78,-0.57,-0.05,1131.07,1138.445,1147.807,81036.44,53717.4,39218.6,0.5
2020-01-03,1117.0,1117.0,1078.56,1076.9,130318.78,-51.44,-4.55,1148.072,1145.276,1152.407,77766.74,49732.31,38023.18,1.04
2020-01-02,1128.0,1145.06,1130.0,1116.0,148099.16,-53.0,-4.48,1159.38,1153.16,1154.969,56278.44,38655.66,32574.18,1.18
2019-12-31,1183.0,1188.0,1183.0,1176.51,22588.81,-2.8,-0.24,1160.12,1156.96,1154.586,31519.8,25809.75,26933.37,0.18
2019-12-30,1170.2,1195.5,1185.8,1170.2,40760.66,22.8,1.96,1153.12,1155.658,1151.336,29366.66,27812.57,27170.98,0.32
2019-12-27,1150.0,1172.0,1163.0,1150.0,47066.28,27.9,2.46,1145.82,1151.87,1148.696,26398.36,26830.14,26672.17,0.37
2019-12-26,1132.0,1141.98,1135.1,1119.99,22877.27,1.4,0.12,1142.48,1151.87,1146.996,21697.87,25123.57,28438.72,0.18
2019-12-25,1143.0,1143.0,1133.7,1130.01,24305.97,-14.3,-1.25,1146.94,1152.06,1149.031,21032.88,25776.76,28737.1,0.19
2019-12-24,1153.0,1155.0,1148.0,1145.0,11823.1,-1.3,-0.11,1153.8,1154.588,1151.843,20099.7,24802.96,28514.25,0.09
2019-12-23,1139.0,1162.5,1149.3,1136.0,25919.18,3.0,0.26,1158.196,1156.228,1153.693,26258.47,25129.31,29935.07,0.21
2019-12-20,1162.18,1162.18,1146.3,1141.5,23563.84,-11.1,-0.96,1157.92,1157.168,1155.331,27261.92,24719.81,30553.2,0.19
2019-12-19,1163.0,1163.0,1157.4,1152.0,19552.3,-10.6,-0.91,1161.26,1159.538,1157.716,28549.27,26314.05,31727.72,0.16
2019-12-18,1174.0,1175.2,1168.0,1164.0,19640.09,-1.98,-0.17,1157.18,1156.778,1161.411,30520.64,26492.7,31709.48,0.16
2019-12-17,1149.7,1173.6,1169.98,1143.03,42616.96,22.06,1.92,1155.376,1152.211,1164.699,29506.22,28057.0,31491.5,0.34
2019-12-16,1163.0,1163.0,1147.92,1137.94,30936.42,-15.08,-1.3,1154.26,1147.013,1167.816,24000.15,26529.39,30391.84,0.25
2019-12-13,1146.0,1165.0,1163.0,1146.0,30000.59,26.0,2.29,1156.416,1145.521,1171.784,22177.69,26514.19,29746.9,0.24
2019-12-12,1156.0,1159.94,1137.0,1130.08,29409.16,-21.98,-1.9,1157.816,1142.121,1174.879,24078.82,31753.86,29063.91,0.23
2019-12-11,1168.0,1170.75,1158.98,1155.55,14567.99,-5.42,-0.47,1156.376,1146.001,1179.529,22464.75,31697.45,28769.5,0.12
2019-12-10,1159.6,1165.0,1164.4,1151.0,15086.58,5.7,0.49,1149.046,1149.098,1182.78,26607.77,32225.53,29639.96,0.12
2019-12-09,1175.0,1176.0,1158.7,1156.1,21824.12,-11.3,-0.97,1139.766,1151.158,1184.64,29058.64,34740.83,29843.16,0.17
2019-12-06,1135.97,1170.0,1170.0,1130.1,39506.26,40.2,3.56,1134.626,1153.494,1186.655,30850.69,36386.6,29619.07,0.31
2019-12-05,1125.0,1132.01,1129.8,1118.0,21338.79,7.47,0.67,1126.426,1155.894,1188.405,39428.91,37141.4,28869.37,0.17
2019-12-04,1140.0,1144.66,1122.33,1118.0,35283.08,4.33,0.39,1135.626,1166.044,1191.983,40930.15,36926.26,28610.82,0.28
2019-12-03,1133.0,1133.0,1118.0,1117.74,27340.93,-15.0,-1.32,1149.15,1177.186,1195.517,37843.29,34926.0,27833.54,0.22
2019-12-02,1118.2,1140.02,1133.0,1118.2,30784.41,4.0,0.35,1162.55,1188.618,1199.567,40423.03,34254.28,27579.23,0.25
2019-11-29,1165.5,1165.5,1129.0,1112.89,82397.32,-46.8,-3.98,1172.362,1198.046,1202.896,41922.5,32979.61,27376.91,0.66
2019-11-28,1194.97,1197.51,1175.8,1169.02,28844.99,-14.15,-1.19,1185.362,1207.636,1205.696,34853.89,26373.95,24397.64,0.23
2019-11-27,1192.8,1196.62,1189.95,1184.51,19848.81,4.95,0.42,1196.462,1213.056,1205.907,32922.37,25841.56,24250.86,0.16
2019-11-26,1186.68,1198.6,1185.0,1183.0,40239.61,2.94,0.25,1205.222,1216.461,1205.599,32008.71,27054.39,24321.15,0.32
2019-11-25,1188.05,1194.0,1182.06,1172.06,38281.75,-11.94,-1.0,1214.686,1218.121,1205.999,28085.54,24945.48,23699.36,0.3
2019-11-22,1223.0,1229.0,1194.0,1185.0,47054.28,-37.3,-3.03,1223.73,1219.815,1205.811,24036.72,22851.55,22909.57,0.37
2019-11-21,1231.0,1235.51,1231.3,1221.06,19187.39,-2.45,-0.2,1229.91,1220.915,1204.678,17894.01,20597.33,21856.78,0.15
2019-11-20,1230.0,1239.51,1233.75,1228.06,15280.53,1.43,0.12,1229.65,1217.922,1200.627,18760.76,20295.38,22206.33,0.12
2019-11-19,1228.0,1241.61,1232.32,1225.02,20623.75,5.04,0.41,1227.7,1213.847,1196.885,22100.06,20741.08,22596.31,0.16
2019-11-18,1225.12,1229.45,1227.28,1218.0,18037.66,2.38,0.19,1221.556,1210.515,1193.809,21805.42,20904.18,22530.6,0.14
2019-11-15,1230.0,1232.91,1224.9,1221.5,16340.72,-5.1,-0.41,1215.9,1207.746,1190.87,21666.38,21774.21,22892.45,0.13
2019-11-14,1227.0,1240.0,1230.0,1222.0,23521.12,6.0,0.49,1211.92,1203.756,1188.414,23300.66,22421.33,23489.99,0.19
2019-11-13,1207.0,1227.8,1224.0,1200.0,31977.04,22.4,1.86,1206.194,1198.757,1186.081,21830.01,22660.15,23839.37,0.25
2019-11-12,1204.0,1209.6,1201.6,1198.21,19150.55,2.6,0.22,1199.994,1194.737,1183.381,19382.1,21587.92,25198.05,0.15
2019-11-11,1201.5,1206.2,1199.0,1193.51,17342.46,-6.0,-0.5,1199.474,1193.877,1183.851,20002.94,22453.24,26242.26,0.14
2019-11-08,1205.0,1215.65,1205.0,1201.51,24512.11,3.63,0.3,1199.592,1191.806,1182.901,21882.04,22967.59,26734.51,0.2
2019-11-07,1196.51,1201.88,1201.37,1189.0,16167.88,8.37,0.7,1195.592,1188.441,1181.381,21542.01,23116.22,26943.37,0.13
2019-11-06,1197.0,1204.0,1193.0,1188.88,19737.51,-6.0,-0.5,1191.32,1183.331,1179.062,23490.29,24117.28,28193.66,0.16
2019-11-05,1199.5,1205.0,1199.0,1192.0,22254.72,-0.59,-0.05,1189.48,1179.922,1176.753,23793.74,24451.55,28996.21,0.18
2019-11-04,1190.0,1209.99,1199.59,1189.0,26737.98,14.59,1.23,1188.28,1177.102,1175.158,24903.53,24157.02,29435.74,0.21
2019-11-01,1181.0,1191.95,1185.0,1172.5,22811.96,4.99,0.42,1184.02,1173.993,1172.678,24053.14,24010.69,29640.1,0.18
2019-10-31,1196.0,1198.0,1180.01,1176.15,25909.27,-3.79,-0.32,1181.29,1173.072,1172.166,24690.43,24558.65,29640.83,0.21
2019-10-30,1190.0,1192.7,1183.8,1176.0,21254.75,-9.2,-0.77,1175.342,1173.404,1171.515,24744.27,25018.6,29649.46,0.17
