datetime,code,open,close,high,low,vol,amount,p_change
2016-02-24,600519,212.2,217.74,218.03,211.01,33129.0,717612352.0,2.51
2016-02-25,600519,218.8,212.41,220.48,212.13,39480.0,855036800.0,-2.45
2016-02-26,600519,213.1,216.84,219.25,211.26,28332.0,609924288.0,2.09
2016-02-29,600519,218.99,214.91,220.88,206.8,47712.0,1022532352.0,-0.89
2016-03-01,600519,215.96,218.42,220.3,210.4,34004.0,736088832.0,1.63
2016-03-02,600519,219.0,224.22,225.5,218.67,47942.0,1073462784.0,2.66
2016-03-03,600519,225.0,227.81,231.98,221.66,40193.0,914557312.0,1.6
2016-03-04,600519,226.88,238.78,240.16,225.01,85838.0,2007278336.0,4.82
2016-03-07,600519,238.11,233.64,240.0,231.05,39345.0,924016256.0,-2.15
2016-03-08,600519,233.3,229.21,233.3,227.0,26147.0,600938816.0,-1.9
2016-03-09,600519,227.0,227.44,232.65,226.1,16402.0,375804064.0,-0.77
2016-03-10,600519,228.99,228.06,233.7,228.0,25727.0,593953280.0,0.27
2016-03-11,600519,226.54,228.05,231.88,225.5,16320.0,373343712.0,-0.0
2016-03-14,600519,230.76,224.57,233.5,222.2,45277.0,1029457856.0,-1.53
2016-03-15,600519,224.8,231.92,234.39,224.34,36356.0,832373568.0,3.27
2016-03-16,600519,230.22,228.61,232.5,225.0,24250.0,555358080.0,-1.43
2016-03-17,600519,230.0,229.56,234.1,228.3,28820.0,665454464.0,0.42
2016-03-18,600519,232.0,226.0,232.26,225.78,70568.0,1613934080.0,-1.55
2016-03-21,600519,226.66,231.98,232.02,226.65,38547.0,885665728.0,2.65
2016-03-22,600519,232.26,234.49,238.18,231.5,41766.0,981582400.0,1.08
2016-03-23,600519,235.2,234.97,237.0,232.68,21412.0,503035648.0,0.2
2016-03-24,600519,235.0,242.66,245.4,231.3,62068.0,1487290880.0,3.27
2016-03-25,600519,242.5,244.98,249.79,241.02,44756.0,1100326144.0,0.96
2016-03-28,600519,244.98,249.58,253.38,244.98,48337.0,1207751680.0,1.88
2016-03-29,600519,249.6,248.11,251.0,244.44,36688.0,911523008.0,-0.59
2016-03-30,600519,249.0,248.66,250.4,245.48,27782.0,688591424.0,0.22
2016-03-31,600519,249.84,247.64,250.3,246.99,19457.0,483196896.0,-0.41
2016-04-01,600519,248.95,245.09,250.49,244.54,25146.0,620149504.0,-1.03
2016-04-05,600519,243.0,245.52,247.5,243.0,25047.0,615354304.0,0.18
2016-04-06,600519,245.8,257.21,257.6,245.8,48424.0,1225137024.0,4.76
2016-04-07,600519,256.89,254.11,257.48,252.62,25536.0,650128768.0,-1.21
2016-04-08,600519,252.0,249.86,255.89,248.2,23156.0,583704000.0,-1.67
2016-04-11,600519,250.5,243.72,255.18,243.5,119284.0,2930751232.0,-2.46
2016-04-12,600519,243.7,244.92,245.0,242.1,23339.0,568663744.0,0.49
2016-04-13,600519,245.4,242.24,248.63,241.7,54274.0,1328412416.0,-1.09
2016-04-14,600519,242.38,242.76,244.83,241.0,28664.0,696651904.0,0.21
2016-04-15,600519,242.64,244.9,244.98,241.2,19029.0,463404864.0,0.88
2016-04-18,600519,242.8,243.68,246.0,242.5,18593.0,453989120.0,-0.5
2016-04-19,600519,244.59,243.18,245.19,241.45,14236.0,345816832.0,-0.21
2016-04-20,600519,243.19,238.44,244.4,235.8,33708.0,808354304.0,-1.95
2016-04-21,600519,240.5,240.37,242.3,238.3,29672.0,713190656.0,0.81
2016-04-22,600519,241.0,247.4,247.88,240.37,35459.0,869560448.0,2.92
2016-04-25,600519,247.12,244.52,248.1,243.3,24990.0,614481792.0,-1.16
2016-04-26,600519,244.95,243.86,246.88,243.0,15156.0,370224928.0,-0.27
2016-04-27,600519,244.5,244.88,245.48,243.49,13915.0,340092448.0,0.42
2016-04-28,600519,245.83,246.44,246.74,244.0,17156.0,421012800.0,0.64
2016-04-29,600519,247.39,251.2,252.43,247.39,46079.0,1155915392.0,1.93
2016-05-03,600519,250.55,260.0,262.28,250.55,56474.0,1463972608.0,3.5
2016-05-04,600519,260.0,256.21,262.39,255.99,28636.0,743425152.0,-1.46
2016-05-05,600519,256.5,257.77,258.15,255.5,13517.0,347050368.0,0.61
2016-05-06,600519,257.31,252.22,258.52,251.12,27173.0,689911424.0,-2.15
2016-05-09,600519,250.13,250.82,252.8,249.01,27799.0,696784512.0,-0.56
2016-05-10,600519,249.5,252.08,254.0,249.11,33505.0,843441792.0,0.5
2016-05-11,600519,252.35,256.87,260.48,252.35,49277.0,1268594560.0,1.9
2016-05-12,600519,254.02,255.96,256.56,252.0,18894.0,480711456.0,-0.35
2016-05-13,600519,255.98,250.96,258.9,250.5,28145.0,714915392.0,-1.95
2016-05-16,600519,250.86,251.63,251.8,247.3,22202.0,553627520.0,0.27
2016-05-17,600519,251.01,250.03,252.4,249.83,11785.0,295828000.0,-0.64
2016-05-18,600519,249.08,244.44,251.85,243.1,28380.0,700172096.0,-2.24
2016-05-19,600519,245.16,245.77,248.5,244.5,20889.0,514050848.0,0.54
2016-05-20,600519,246.84,251.26,252.18,244.32,25501.0,638079232.0,2.23
2016-05-23,600519,249.72,254.2,254.99,249.72,18706.0,474832800.0,1.17
2016-05-24,600519,254.41,251.94,255.21,250.1,11674.0,294383648.0,-0.89
2016-05-25,600519,254.48,251.86,254.94,251.01,17785.0,450815936.0,-0.03
2016-05-26,600519,251.99,252.71,253.8,249.2,18120.0,454859072.0,0.34
2016-05-27,600519,252.72,252.44,254.69,251.38,13230.0,334258016.0,-0.11
2016-05-30,600519,251.5,256.13,256.5,250.0,29806.0,756013056.0,1.46
2016-05-31,600519,256.0,264.47,266.62,255.2,53949.0,1418668288.0,3.26
2016-06-01,600519,265.4,263.79,265.5,263.0,21876.0,578184000.0,-0.26
2016-06-02,600519,263.01,267.74,268.68,263.01,24760.0,660335552.0,1.5
2016-06-03,600519,267.0,283.89,286.74,266.4,64798.0,1806172800.0,6.03
2016-06-06,600519,282.0,276.05,283.0,275.0,37261.0,1034692864.0,-2.76
2016-06-07,600519,276.5,277.85,278.49,275.01,18753.0,518246016.0,0.65
2016-06-08,600519,276.4,274.28,277.86,273.5,23882.0,656530752.0,-1.28
2016-06-13,600519,273.35,267.06,276.66,266.25,37775.0,1030012800.0,-2.63
2016-06-14,600519,267.71,272.75,273.8,267.71,25587.0,696446720.0,2.13
2016-06-15,600519,270.71,276.49,277.8,270.21,27322.0,752172224.0,1.37
2016-06-16,600519,274.86,274.02,277.8,273.78,19643.0,540824576.0,-0.89
2016-06-17,600519,273.6,278.26,282.49,273.6,24705.0,689165056.0,1.55
2016-06-20,600519,279.77,276.11,279.86,274.0,19019.0,523759584.0,-0.77
2016-06-21,600519,277.04,273.81,277.94,273.0,16749.0,460067360.0,-0.83
2016-06-22,600519,273.77,278.44,279.36,272.77,20884.0,577353664.0,1.69
2016-06-23,600519,279.97,276.44,279.97,274.88,13984.0,386801280.0,-0.72
2016-06-24,600519,275.28,273.77,277.0,267.2,20129.0,550877440.0,-0.97
2016-06-27,600519,275.0,287.68,292.3,275.0,63642.0,1823624064.0,5.08
2016-06-28,600519,287.02,288.21,289.66,286.32,24282.0,699351488.0,0.18
2016-06-29,600519,287.55,288.18,289.45,284.2,28147.0,805690496.0,-0.01
2016-06-30,600519,290.02,291.92,298.2,290.02,38022.0,1116195968.0,1.3
2016-07-01,600519,287.2,286.17,291.88,284.0,26014.0,746622848.0,-1.97
2016-07-04,600519,287.0,293.9,295.4,286.0,29488.0,859625088.0,2.7
2016-07-05,600519,295.03,300.58,303.1,295.03,41707.0,1252985728.0,2.27
2016-07-06,600519,299.8,317.19,318.0,299.01,47347.0,1463885952.0,5.53
2016-07-07,600519,315.8,316.91,326.8,312.08,50725.0,1619384192.0,-0.09
2016-07-08,600519,313.53,309.91,315.5,306.16,45545.0,1412963968.0,-2.21
2016-07-11,600519,309.03,315.14,324.0,309.03,57481.0,1825388160.0,1.69
2016-07-12,600519,315.76,324.73,326.6,315.0,53119.0,1712151168.0,3.04
2016-07-13,600519,323.03,317.19,324.73,315.05,53448.0,1697002624.0,-2.32
2016-07-14,600519,316.09,317.09,320.8,315.2,29230.0,928017856.0,-0.03
2016-07-15,600519,317.12,317.52,318.03,315.06,26811.0,848676224.0,0.14
2016-07-18,600519,317.5,316.21,319.5,315.66,23352.0,741065216.0,-0.41
2016-07-19,600519,315.5,308.11,316.3,305.55,41431.0,1282256512.0,-2.56
2016-07-20,600519,308.62,308.56,310.87,307.5,17733.0,548187904.0,0.15
2016-07-21,600519,310.15,314.38,317.6,309.0,33009.0,1041004800.0,1.89
2016-07-22,600519,312.9,307.92,315.2,307.38,28871.0,893047936.0,-2.05
2016-07-25,600519,307.6,311.26,314.19,307.0,23623.0,736751808.0,1.08
2016-07-26,600519,309.01,319.04,319.5,308.5,35555.0,1121135488.0,2.5
2016-07-27,600519,319.85,314.01,320.6,308.3,39228.0,1235833216.0,-1.58
2016-07-28,600519,312.0,316.05,319.3,311.5,39643.0,1254912000.0,0.65
2016-07-29,600519,315.08,313.15,318.88,313.0,29007.0,913987200.0,-0.92
2016-08-01,600519,313.0,306.96,313.95,305.0,31701.0,980681856.0,-1.98
2016-08-02,600519,307.25,306.21,310.5,302.85,26541.0,812078464.0,-0.24
2016-08-03,600519,307.0,306.82,307.9,304.15,24039.0,735080448.0,0.2
2016-08-04,600519,306.85,306.3,308.33,304.22,21793.0,666165440.0,-0.17
2016-08-05,600519,306.49,305.93,308.37,305.03,20308.0,622324416.0,-0.12
2016-08-08,600519,306.15,308.1,308.3,303.06,22007.0,672724160.0,0.71
2016-08-09,600519,308.17,315.75,317.67,306.42,39289.0,1230572032.0,2.48
2016-08-10,600519,315.05,313.81,316.5,313.33,20944.0,659451008.0,-0.61
2016-08-11,600519,314.38,316.77,321.57,314.01,31939.0,1016399232.0,0.94
2016-08-12,600519,317.4,316.97,317.4,314.01,23352.0,737487488.0,0.06
2016-08-15,600519,315.8,318.78,321.69,314.15,34110.0,1084418432.0,0.57
2016-08-16,600519,322.0,309.52,322.48,308.0,88378.0,2755749632.0,-2.9
2016-08-17,600519,309.6,308.16,310.97,306.5,43754.0,1347397760.0,-0.44
2016-08-18,600519,307.95,306.43,309.65,305.13,31005.0,951674752.0,-0.56
2016-08-19,600519,305.8,306.48,307.45,304.8,19140.0,585467712.0,0.02
2016-08-22,600519,306.13,307.32,309.58,306.0,20812.0,640455232.0,0.27
2016-08-23,600519,307.33,306.88,309.04,305.8,19914.0,612752832.0,-0.14
2016-08-24,600519,307.02,305.28,307.49,303.83,22779.0,695005312.0,-0.52
2016-08-25,600519,305.2,303.01,305.38,300.07,25362.0,766099072.0,-0.74
2016-08-26,600519,303.14,301.45,304.55,300.4,21436.0,648346752.0,-0.51
2016-08-29,600519,308.0,307.53,308.8,305.2,38055.0,1169052416.0,2.02
2016-08-30,600519,307.0,305.86,308.5,304.67,21170.0,649198656.0,-0.54
2016-08-31,600519,306.7,310.19,310.76,305.54,40401.0,1250762240.0,1.42
2016-09-01,600519,309.7,308.71,312.0,308.25,17185.0,532785280.0,-0.48
2016-09-02,600519,308.0,305.78,309.45,304.88,18572.0,570909568.0,-0.95
2016-09-05,600519,306.2,308.5,309.0,305.81,19138.0,589626240.0,0.89
2016-09-06,600519,308.5,309.94,310.36,308.35,20625.0,638681600.0,0.47
2016-09-07,600519,309.68,306.6,309.68,305.5,29645.0,908976256.0,-1.08
2016-09-08,600519,305.21,305.82,306.5,304.41,16705.0,509979648.0,-0.25
2016-09-09,600519,306.65,304.63,306.86,304.0,16222.0,494663712.0,-0.39
2016-09-12,600519,302.0,298.06,304.0,297.77,38238.0,1148690176.0,-2.16
2016-09-13,600519,299.95,300.43,300.97,299.3,16255.0,488095072.0,0.8
2016-09-14,600519,300.1,299.57,302.2,298.01,18527.0,556106048.0,-0.29
2016-09-19,600519,300.05,300.13,301.57,299.88,12852.0,385804384.0,0.19
2016-09-20,600519,300.78,294.96,300.8,294.0,34892.0,1031649920.0,-1.72
2016-09-21,600519,295.06,294.05,295.39,289.11,39037.0,1139374208.0,-0.31
2016-09-22,600519,294.3,296.98,299.98,294.01,29606.0,879666048.0,1.0
2016-09-23,600519,297.02,297.68,298.95,295.4,12671.0,376554080.0,0.24
2016-09-26,600519,297.0,288.73,297.01,288.55,37176.0,1080278272.0,-3.01
2016-09-27,600519,288.88,291.17,291.98,288.76,17915.0,520513696.0,0.85
2016-09-28,600519,291.79,288.41,291.79,287.56,22360.0,648736320.0,-0.95
2016-09-29,600519,287.85,290.98,293.0,287.85,23705.0,688873472.0,0.89
2016-09-30,600519,290.0,297.91,299.63,290.0,29603.0,880477824.0,2.38
2016-10-10,600519,298.51,302.96,303.86,298.51,21103.0,637178880.0,1.7
2016-10-11,600519,304.0,308.92,309.0,303.0,41736.0,1279755392.0,1.97
2016-10-12,600519,308.5,305.82,308.5,304.9,19286.0,590793792.0,-1.0
2016-10-13,600519,306.8,303.89,306.94,303.51,16143.0,491591616.0,-0.63
2016-10-14,600519,303.47,305.6,306.0,303.2,12690.0,386317920.0,0.56
2016-10-17,600519,305.45,302.45,305.5,301.5,18957.0,574503360.0,-1.03
2016-10-18,600519,302.5,307.16,308.5,302.0,30389.0,932443520.0,1.56
2016-10-19,600519,308.5,306.45,308.75,305.1,14123.0,433658688.0,-0.23
2016-10-20,600519,307.39,305.48,307.39,304.8,14079.0,429896192.0,-0.32
2016-10-21,600519,305.08,304.19,305.48,302.59,11483.0,349209696.0,-0.42
2016-10-24,600519,302.6,306.93,307.0,302.6,26246.0,802002368.0,0.9
2016-10-25,600519,307.39,312.94,313.0,307.39,43762.0,1363211008.0,1.96
2016-10-26,600519,313.0,313.68,318.31,311.65,46813.0,1475976832.0,0.24
2016-10-27,600519,312.99,316.87,318.22,311.01,32951.0,1039017344.0,1.02
2016-10-28,600519,317.5,317.05,318.43,314.0,20137.0,637478016.0,0.06
2016-10-31,600519,319.0,317.95,322.8,316.8,43596.0,1394967936.0,0.28
2016-11-01,600519,317.95,316.68,319.0,315.55,19512.0,617880128.0,-0.4
2016-11-02,600519,316.09,315.18,317.16,313.68,20636.0,650629056.0,-0.47
2016-11-03,600519,315.0,315.86,316.46,314.15,18690.0,589861376.0,0.22
2016-11-04,600519,315.99,314.82,318.25,313.98,20619.0,650489984.0,-0.33
2016-11-07,600519,315.0,315.33,317.0,313.2,16047.0,505304896.0,0.16
2016-11-08,600519,316.5,320.0,322.18,315.68,34193.0,1093003648.0,1.48
2016-11-09,600519,320.0,316.81,321.97,313.8,30004.0,951077184.0,-1.0
2016-11-10,600519,319.1,319.13,321.0,317.73,17804.0,568571584.0,0.73
2016-11-11,600519,317.99,315.08,318.3,314.8,35902.0,1133744256.0,-1.27
2016-11-14,600519,315.55,310.99,315.87,309.99,39920.0,1246340864.0,-1.3
2016-11-15,600519,310.03,314.01,315.65,310.03,24470.0,766112512.0,0.97
2016-11-16,600519,313.81,313.15,315.4,312.0,13399.0,419672480.0,-0.27
2016-11-17,600519,312.08,311.04,313.0,310.53,18337.0,570642112.0,-0.67
2016-11-18,600519,311.16,310.0,311.8,309.88,19377.0,601883520.0,-0.33
2016-11-21,600519,311.02,309.5,311.66,308.37,26083.0,807014528.0,-0.16
2016-11-22,600519,310.3,308.87,310.45,308.37,26424.0,816561728.0,-0.2
2016-11-23,600519,311.0,312.95,313.0,309.11,34015.0,1058266304.0,1.32
2016-11-24,600519,313.2,316.93,317.0,311.42,39078.0,1227937664.0,1.27
2016-11-25,600519,317.04,316.89,318.0,313.42,22369.0,706042496.0,-0.01
2016-11-28,600519,317.55,319.5,320.18,316.6,49253.0,1568882944.0,0.82
2016-11-29,600519,320.7,323.96,330.45,319.41,58830.0,1911874432.0,1.4
2016-11-30,600519,321.22,319.08,323.3,318.45,26752.0,855564608.0,-1.51
2016-12-01,600519,320.0,321.02,324.59,318.68,27941.0,896065024.0,0.61
2016-12-02,600519,321.0,321.77,323.2,319.0,30628.0,984836864.0,0.23
2016-12-05,600519,319.2,315.93,324.54,315.82,42060.0,1342647424.0,-1.81
2016-12-06,600519,316.23,326.42,326.58,316.23,38923.0,1251764480.0,3.32
2016-12-07,600519,327.12,327.45,328.5,323.97,25271.0,825849280.0,0.32
2016-12-08,600519,328.01,337.71,340.0,327.0,54475.0,1825332480.0,3.13
2016-12-09,600519,337.2,337.76,339.42,334.02,34495.0,1162079744.0,0.01
2016-12-12,600519,337.7,326.86,340.0,325.7,50332.0,1667556992.0,-3.23
2016-12-13,600519,326.84,333.01,335.0,325.5,41780.0,1384533760.0,1.88
2016-12-14,600519,333.0,332.27,334.07,328.5,32029.0,1062697152.0,-0.22
2016-12-15,600519,332.46,328.05,332.99,325.58,39202.0,1285279872.0,-1.27
2016-12-16,600519,327.0,327.58,329.88,323.58,25051.0,818412416.0,-0.14
2016-12-19,600519,326.0,325.96,334.37,325.61,30471.0,1002365440.0,-0.49
2016-12-20,600519,326.04,326.48,327.0,321.81,30831.0,1001345152.0,0.16
2016-12-21,600519,326.9,328.66,329.29,323.56,24711.0,807548096.0,0.67
2016-12-22,600519,328.0,325.2,328.46,324.88,14678.0,478750720.0,-1.05
2016-12-23,600519,323.55,320.03,324.5,319.13,31095.0,1001068096.0,-1.59
2016-12-26,600519,319.03,324.48,324.99,316.2,26001.0,835811072.0,1.39
2016-12-27,600519,324.51,326.16,328.8,323.5,20062.0,655887936.0,0.52
2016-12-28,600519,326.99,323.72,328.0,323.33,17878.0,581648960.0,-0.75
2016-12-29,600519,324.0,327.31,327.87,323.0,21225.0,690986048.0,1.11
2016-12-30,600519,326.61,334.15,335.29,326.61,34687.0,1152982272.0,2.09
2017-01-03,600519,334.28,334.56,337.0,332.81,20763.0,695005312.0,0.12
2017-01-04,600519,334.62,351.91,352.17,334.6,65257.0,2245051904.0,5.19
2017-01-05,600519,350.0,346.74,351.45,345.44,41704.0,1449077632.0,-1.47
2017-01-06,600519,346.64,350.76,359.78,346.1,68095.0,2402546176.0,1.16
2017-01-09,600519,347.8,348.51,352.88,346.54,35405.0,1233977984.0,-0.64
2017-01-10,600519,348.45,349.0,352.0,346.6,31727.0,1108100864.0,0.14
2017-01-11,600519,348.0,345.45,348.0,343.5,23598.0,814074624.0,-1.02
2017-01-12,600519,346.55,347.05,347.4,344.51,17779.0,614822080.0,0.46
2017-01-13,600519,346.98,344.87,347.39,343.88,18282.0,631734912.0,-0.63
2017-01-16,600519,344.13,341.47,344.8,338.8,36855.0,1259384832.0,-0.99
2017-01-17,600519,342.6,349.13,351.5,342.0,35188.0,1223967872.0,2.24
2017-01-18,600519,348.88,355.08,356.77,347.21,46005.0,1622110976.0,1.7
2017-01-19,600519,355.0,354.72,358.48,351.7,28523.0,1011320064.0,-0.1
2017-01-20,600519,354.9,354.99,357.4,353.03,21344.0,758416000.0,0.08
2017-01-23,600519,356.88,351.22,359.8,349.46,32581.0,1151869312.0,-1.06
2017-01-24,600519,351.27,350.31,352.8,346.75,26914.0,939129472.0,-0.26
2017-01-25,600519,349.98,347.63,349.98,346.2,22990.0,799259968.0,-0.77
2017-01-26,600519,348.14,344.42,348.8,341.3,37826.0,1303262208.0,-0.92
2017-02-03,600519,346.0,346.85,349.18,345.0,20936.0,727140800.0,0.71
2017-02-06,600519,348.49,346.85,348.89,344.96,15680.0,543401920.0,0.0
2017-02-07,600519,346.84,343.58,347.4,343.14,20519.0,707114112.0,-0.94
2017-02-08,600519,343.76,344.21,345.5,342.67,19088.0,656786304.0,0.18
2017-02-09,600519,345.0,347.61,348.79,344.61,23324.0,808958208.0,0.99
2017-02-10,600519,348.62,345.08,349.82,345.0,24056.0,835679296.0,-0.73
2017-02-13,600519,344.0,349.75,351.9,341.92,53587.0,1869148416.0,1.35
2017-02-14,600519,349.54,350.21,352.6,349.1,26558.0,931733760.0,0.13
2017-02-15,600519,351.5,348.53,352.44,347.2,26256.0,917475840.0,-0.48
2017-02-16,600519,348.5,348.09,348.62,345.51,17642.0,612607296.0,-0.13
2017-02-17,600519,348.9,350.56,354.44,347.5,29102.0,1022648000.0,0.71
2017-02-20,600519,350.41,361.29,362.32,350.01,61853.0,2215563520.0,3.06
2017-02-21,600519,361.88,358.74,362.43,357.18,27705.0,994112896.0,-0.71
2017-02-22,600519,360.61,361.89,366.52,360.0,37130.0,1347469056.0,0.88
2017-02-23,600519,360.97,361.7,365.48,359.76,23328.0,844123200.0,-0.05
2017-02-24,600519,362.0,362.62,362.89,360.05,17692.0,639123200.0,0.25
2017-02-27,600519,362.49,357.2,362.85,356.8,25400.0,912927168.0,-1.49
2017-02-28,600519,357.0,354.66,359.2,353.58,27473.0,975788672.0,-0.71
2017-03-01,600519,355.1,356.61,358.2,355.0,21944.0,782348992.0,0.55
2017-03-02,600519,356.71,356.82,357.0,354.53,22103.0,785560448.0,0.06
2017-03-03,600519,355.0,356.54,358.22,355.0,14153.0,505108544.0,-0.08
2017-03-06,600519,357.66,358.96,359.54,356.55,22818.0,818625856.0,0.68
2017-03-07,600519,358.03,367.2,368.88,358.03,46286.0,1694198528.0,2.3
2017-03-08,600519,367.18,367.28,368.49,365.5,16037.0,588667648.0,0.02
2017-03-09,600519,367.0,369.9,369.98,365.56,23406.0,860084032.0,0.71
2017-03-10,600519,369.92,369.85,377.0,368.36,40951.0,1524343040.0,-0.01
2017-03-13,600519,370.05,371.55,374.33,367.53,27674.0,1027592768.0,0.46
2017-03-14,600519,371.55,369.5,373.85,368.34,20416.0,756359616.0,-0.55
2017-03-15,600519,369.5,374.68,375.15,369.01,25155.0,935994816.0,1.4
2017-03-16,600519,376.56,374.77,378.3,372.8,25022.0,938231424.0,0.02
2017-03-17,600519,373.1,378.48,384.45,373.1,34700.0,1315336832.0,0.99
2017-03-20,600519,380.5,386.41,386.71,378.88,31545.0,1209603968.0,2.1
2017-03-21,600519,386.55,394.01,396.5,386.5,48460.0,1901883776.0,1.97
2017-03-22,600519,390.53,394.48,394.6,385.0,45532.0,1775217792.0,0.12
2017-03-23,600519,392.03,389.79,393.99,386.6,34504.0,1345058816.0,-1.19
2017-03-24,600519,392.32,386.82,393.22,385.0,33287.0,1292313344.0,-0.76
2017-03-27,600519,386.03,378.82,389.26,378.39,53690.0,2054743040.0,-2.07
2017-03-28,600519,379.95,380.26,381.15,376.66,41187.0,1558258560.0,0.38
2017-03-29,600519,381.01,383.65,385.8,379.9,37299.0,1429611008.0,0.89
2017-03-30,600519,383.0,386.14,386.89,382.6,31612.0,1216016512.0,0.65
2017-03-31,600519,386.2,386.36,388.0,384.18,24474.0,945503296.0,0.06
2017-04-05,600519,385.66,389.66,394.99,385.0,40789.0,1594997376.0,0.85
2017-04-06,600519,389.01,391.91,393.0,386.63,28857.0,1125204224.0,0.58
2017-04-07,600519,392.99,392.87,394.0,389.6,24097.0,945589184.0,0.24
2017-04-10,600519,394.0,389.2,394.0,388.0,28869.0,1126296320.0,-0.93
2017-04-11,600519,388.05,385.29,390.7,380.6,43530.0,1679537536.0,-1.0
2017-04-12,600519,385.29,390.23,391.0,384.8,27002.0,1049245568.0,1.28
2017-04-13,600519,390.78,398.39,398.59,390.51,45648.0,1805008896.0,2.09
2017-04-14,600519,399.43,395.45,399.88,395.0,23646.0,938379008.0,-0.74
2017-04-17,600519,391.0,395.79,398.28,388.55,28793.0,1136763648.0,0.09
2017-04-18,600519,394.6,404.65,406.55,394.6,49581.0,1987661312.0,2.24
2017-04-19,600519,403.0,405.74,409.1,402.86,37550.0,1521983616.0,0.27
2017-04-20,600519,406.09,415.31,420.43,406.09,50457.0,2091241472.0,2.36
2017-04-21,600519,415.0,400.53,415.6,400.0,49332.0,2015062656.0,-3.56
2017-04-24,600519,400.62,398.55,405.0,389.0,50037.0,1986424960.0,-0.49
2017-04-25,600519,404.8,418.89,420.17,404.8,76192.0,3143136256.0,5.1
2017-04-26,600519,418.85,417.96,428.68,413.01,56624.0,2384125184.0,-0.22
2017-04-27,600519,415.53,421.44,421.97,410.43,28240.0,1180494848.0,0.83
2017-04-28,600519,421.99,413.48,423.0,409.9,49505.0,2052093824.0,-1.89
2017-05-02,600519,411.6,412.08,415.0,409.18,23291.0,960137216.0,-0.34
2017-05-03,600519,411.0,417.61,417.66,411.0,20267.0,842560384.0,1.34
2017-05-04,600519,414.63,416.0,418.48,414.63,26709.0,1111200128.0,-0.39
2017-05-05,600519,416.2,416.19,422.78,415.1,37437.0,1566063360.0,0.05
2017-05-08,600519,416.18,405.48,417.0,404.72,40721.0,1671035520.0,-2.57
2017-05-09,600519,404.44,408.76,409.88,398.0,52801.0,2126236544.0,0.81
2017-05-10,600519,408.4,410.09,414.44,407.02,26039.0,1070652736.0,0.33
2017-05-11,600519,408.4,412.16,414.7,406.51,30467.0,1254052992.0,0.5
2017-05-12,600519,413.59,413.47,415.3,410.01,22337.0,921621376.0,0.32
2017-05-15,600519,413.12,419.55,420.35,413.12,33447.0,1398908160.0,1.47
2017-05-16,600519,419.6,430.12,431.22,418.26,50164.0,2145037952.0,2.52
2017-05-17,600519,429.0,426.6,430.19,424.88,27515.0,1174696192.0,-0.82
2017-05-18,600519,425.05,429.54,430.7,425.01,24300.0,1040535488.0,0.69
2017-05-19,600519,429.57,440.82,441.8,429.57,38310.0,1672948480.0,2.63
2017-05-22,600519,439.04,441.78,446.01,436.2,35321.0,1560087936.0,0.22
2017-05-23,600519,442.25,454.2,454.47,442.25,48454.0,2178737920.0,2.81
2017-05-24,600519,452.9,450.32,456.48,446.0,40226.0,1812513024.0,-0.85
2017-05-25,600519,448.71,450.6,452.96,447.5,28898.0,1299628544.0,0.06
2017-05-26,600519,450.82,451.92,455.6,448.0,27386.0,1237323136.0,0.29
2017-05-31,600519,450.0,442.94,450.5,440.11,44312.0,1968887168.0,-1.99
2017-06-01,600519,442.5,449.28,449.95,441.01,40604.0,1808305664.0,1.43
2017-06-02,600519,450.0,447.31,450.95,445.6,21785.0,974893312.0,-0.44
2017-06-05,600519,448.04,444.41,449.0,442.35,19241.0,854876928.0,-0.65
2017-06-06,600519,444.97,448.82,449.0,444.2,20402.0,912438720.0,0.99
2017-06-07,600519,449.12,459.37,460.0,449.12,38834.0,1774212480.0,2.35
2017-06-08,600519,461.32,464.31,464.4,458.5,28951.0,1338443392.0,1.08
2017-06-09,600519,464.24,465.74,470.8,463.0,31430.0,1467836800.0,0.31
2017-06-12,600519,467.0,472.88,475.44,465.0,35109.0,1654502016.0,1.53
2017-06-13,600519,473.05,473.04,474.5,467.0,24237.0,1141536384.0,0.03
2017-06-14,600519,472.79,474.39,477.5,470.48,33768.0,1600846592.0,0.29
2017-06-15,600519,475.0,464.3,475.48,464.0,50202.0,2347172352.0,-2.13
2017-06-16,600519,461.5,462.63,467.49,461.26,33331.0,1544955904.0,-0.36
2017-06-19,600519,461.96,470.17,470.39,461.96,38536.0,1803585280.0,1.63
2017-06-20,600519,473.0,466.3,474.88,465.66,34505.0,1614858112.0,-0.82
2017-06-21,600519,469.55,472.71,473.0,466.03,42038.0,1974672896.0,1.37
2017-06-22,600519,473.02,472.75,477.93,471.2,38242.0,1815684352.0,0.01
2017-06-23,600519,472.86,472.73,474.88,468.33,31303.0,1473803776.0,-0.0
2017-06-26,600519,473.01,484.68,485.0,472.0,52932.0,2536430592.0,2.53
2017-06-27,600519,482.82,484.1,485.0,480.85,27980.0,1350476800.0,-0.12
2017-06-28,600519,484.09,475.3,484.09,473.0,37728.0,1799676800.0,-1.82
2017-06-29,600519,476.3,473.01,477.35,470.0,35092.0,1657994368.0,-0.48
2017-06-30,600519,471.51,471.85,474.16,467.8,22427.0,1056424768.0,-0.25
2017-07-03,600519,474.2,460.37,474.2,457.9,49628.0,2298656512.0,-2.43
2017-07-04,600519,458.96,451.92,460.0,449.0,56488.0,2563886336.0,-1.84
